39.4716,50.3163,4,2.5109,0.9164,37503,37503,51.06501849,-114.1451578,143.8665,0,4,0.6197,-0.1293,-0.1293,0.94,0,0,1
40.0057,50.6799,4,2.5155,1.1272,38003,38003,51.0650243,-114.1451579,144.1289,0,4,0.7366,-0.3454,-0.3454,1.4201,0,0,1
40.4995,50.934,4,2.5215,1.2698,38503,38503,51.06502926,-114.1451569,144.4719,0,4,0.7705,-0.5424,-0.5424,1.8542,0,0,1
41.0415,51.2078,4,2.5217,1.3493,39003,39003,51.06503468,-114.1451558,144.4848,0,4,0.9196,-0.5877,-0.5877,2.0587,0,0,1
41.7201,51.4151,4,2.5182,1.3478,39503,39503,51.06504078,-114.1451529,144.2812,0,4,0.9824,-0.4603,-0.4603,2.2849,0,0,1
42.4011,51.7005,4,2.5033,1.3817,40003,40003,51.06504729,-114.1451508,143.4306,0,4,1.0748,-0.6029,-0.6029,1.9549,0,0,1
42.968,52.056,4,2.4967,1.21,40503,40503,51.0650533,-114.1451505,143.0477,0,4,0.9804,-0.4398,-0.4398,1.2234,0,0,1
43.462,52.4597,4,2.4942,1.06,41003,41003,51.06505902,-114.1451513,142.9053,0,4,0.8072,-0.3488,-0.3488,0.7849,0,0,1
43.6501,52.8638,4,2.4855,0.9515,41503,41503,51.06506245,-114.1451546,142.4085,0,4,0.7048,-0.2338,-0.2338,0.6528,0,0,1
43.9374,53.6275,4,2.4879,0.7531,42003,42003,51.06506844,-114.1451614,142.5451,0,4,0.3804,-0.0394,-0.0394,0.7051,0,0,1
43.8648,54.3876,4,2.4995,0.506,42503,42503,51.06507172,-114.145171,143.2115,0,4,0.1403,0.0324,0.0324,0.265,0,0,1
43.5681,54.9091,4,2.506,0.4637,43003,43003,51.06507213,-114.1451795,143.584,0,4,0.1194,0.0046,0.0046,0.2523,0,0,1
43.1695,55.1618,4,2.5043,0.4694,43503,43503,51.06507043,-114.1451857,143.4839,0,4,0.1862,-0.015,-0.015,0.2508,0,0,1
42.5884,55.1933,4,2.5014,0.5795,44003,44003,51.06506625,-114.1451907,143.319,0,4,0.346,-0.0298,-0.0298,0.225,0,0,1
41.7742,55.0088,4,2.5197,0.6185,44503,44503,51.06505925,-114.1451951,144.3695,0,4,0.4341,-0.0198,-0.0198,0.2104,0,0,1
41.2079,54.759,4,2.5226,0.6916,45003,45003,51.06505377,-114.1451966,144.5316,0,4,0.5943,-0.0004,-0.0004,0.2223,0,0,1
